Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,OperatingSystems,Browser,Region,TrafficType,Weekend,Revenue,Month_Dec,Month_Feb,Month_Jul,Month_June,Month_Mar,Month_May,Month_Nov,Month_Oct,Month_Sep,VisitorType_Other,VisitorType_Returning_Visitor,Avg_Time_Per_Page,TotalDuration
0,0.0,0,0.0,3,80.0,0.166666667,0.177777778,0.0,0.0,1,1,6,1,0,0,0,0,0,0,0,0,1,0,0,0,1,20.0,80.0
6,93.125,0,0.0,29,424.125,0.0,0.020689655,0.0,0.0,1,8,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,14.368055555555555,517.25
3,60.0,0,0.0,66,2339.805556,0.012121212,0.034848485,0.0,0.0,2,2,1,2,0,0,0,0,0,0,0,0,1,0,0,0,1,34.28293651428571,2399.805556
0,0.0,0,0.0,14,275.0,0.0,0.023076923,0.0,0.0,2,2,9,20,1,0,0,0,0,0,0,0,1,0,0,0,1,18.333333333333332,275.0
0,0.0,0,0.0,10,73.5,0.12,0.15,0.0,0.0,3,2,1,13,1,0,1,0,0,0,0,0,0,0,0,0,1,6.681818181818182,73.5
0,0.0,0,0.0,7,168.75,0.0,0.00952381,0.0,0.0,3,2,1,2,0,0,0,0,0,0,0,0,1,0,0,0,1,21.09375,168.75
3,77.33333333,2,7.0,24,1051.291667,0.0,0.014814815,0.0,0.0,2,13,9,20,0,0,1,0,0,0,0,0,0,0,0,0,1,37.85416667766666,1135.62500033
3,139.0,0,0.0,35,631.9333333,0.005263158,0.015789474,0.0,0.0,1,2,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,19.767521366666667,770.9333333
0,0.0,0,0.0,33,1132.791667,0.009090909,0.047474747,0.0,0.0,4,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,1,33.317401970588236,1132.791667
5,446.25,0,0.0,18,815.25,0.0,0.0025,0.0,0.0,8,13,9,20,0,0,1,0,0,0,0,0,0,0,0,1,0,52.5625,1261.5
0,0.0,0,0.0,10,351.75,0.033333333,0.05,0.0,0.0,2,2,4,1,1,0,1,0,0,0,0,0,0,0,0,0,1,31.977272727272727,351.75
0,0.0,0,0.0,28,4446.625,0.030952381,0.07047619,0.0,0.0,2,5,1,3,0,0,0,0,0,0,0,0,1,0,0,0,1,153.33189655172413,4446.625
1,65.5,1,38.5,131,3902.664774,0.008888889,0.02287037,0.0,0.0,3,2,3,1,0,0,0,0,0,0,0,0,1,0,0,0,1,29.9004833880597,4006.664774
0,0.0,0,0.0,84,2524.194444,0.0,0.013730159,0.0,0.0,2,2,1,3,0,1,0,0,0,0,0,0,1,0,0,0,1,29.696405223529414,2524.194444
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,2,2,7,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0
1,4.0,0,0.0,33,947.4166667,0.012121212,0.045165945,0.0,0.0,2,2,1,2,1,0,0,0,0,0,0,0,1,0,0,0,1,27.183333334285713,951.4166667
1,5.0,0,0.0,8,203.0,0.0,0.00952381,0.0,0.0,2,4,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,20.8,208.0
0,0.0,0,0.0,12,410.25,0.0,0.016666667,0.0,0.0,2,2,3,2,0,0,0,0,0,0,0,0,1,0,0,0,1,31.557692307692307,410.25
1,6.5,0,0.0,10,511.25,0.0,0.007407407,7.848538778,0.0,2,5,3,8,1,1,1,0,0,0,0,0,0,0,0,0,0,43.145833333333336,517.75
2,21.0,1,802.5,48,2073.916667,0.003921569,0.02627451,0.0,0.0,2,2,3,2,1,0,0,0,0,0,0,0,1,0,0,0,1,55.71955128846154,2897.416667
2,83.0,2,40.0,241,5194.79857,0.003101093,0.014304381,0.468406088,0.0,2,4,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,21.617067357723577,5317.79857
0,0.0,0,0.0,24,610.6333333,0.0,0.020833333,0.0,0.0,1,1,3,2,1,1,0,0,0,0,0,0,1,0,0,0,1,24.425333332,610.6333333
0,0.0,0,0.0,2,9.0,0.0,0.1,0.0,0.0,2,2,1,3,0,0,1,0,0,0,0,0,0,0,0,0,1,3.0,9.0
0,0.0,0,0.0,58,2174.708333,0.004022989,0.015229885,0.0,0.0,1,2,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,36.85946327118644,2174.708333
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,4,1,1,10,1,0,0,0,0,0,0,0,1,0,0,0,1,0.0,0.0
1,32.3,1,26.5,51,1068.357692,0.01372549,0.043697479,7.570470024,0.0,2,10,2,2,0,0,0,0,0,0,0,0,1,0,0,0,1,20.873290592592593,1127.157692
1,0.0,0,0.0,15,541.0625,0.052380952,0.093809524,0.0,0.0,2,4,5,1,0,0,1,0,0,0,0,0,0,0,0,0,1,31.827205882352942,541.0625
0,0.0,0,0.0,20,562.0071429,0.0,0.00125,0.0,0.0,1,1,1,3,0,0,0,0,0,0,0,0,1,0,0,0,1,26.7622449,562.0071429
0,0.0,0,0.0,13,390.5,0.038461538,0.053846154,0.0,0.0,2,2,1,13,0,0,1,0,0,0,0,0,0,0,0,0,1,27.892857142857142,390.5
9,441.85,0,0.0,122,2577.449603,0.0,0.010463332,75.27712913,0.0,1,1,1,2,0,1,0,0,0,0,0,0,1,0,0,0,1,22.87348184090909,3019.299603
0,0.0,2,116.0,11,419.75,0.0,0.038461538,0.0,0.0,2,2,1,2,0,0,1,0,0,0,0,0,0,0,0,0,1,38.267857142857146,535.75
8,106.8333333,1,96.0,16,373.4583333,0.0,0.028333333,0.0,0.0,2,2,3,2,0,0,0,0,0,0,0,0,1,0,0,0,1,22.1650641,576.2916666
0,0.0,0,0.0,4,202.75,0.0,0.025,0.0,0.0,3,2,1,13,0,0,0,0,0,0,0,0,1,0,0,0,1,40.55,202.75
1,49.5,0,0.0,65,3804.2875,0.0,0.0203125,0.0,0.0,2,5,3,13,1,0,0,0,0,0,0,0,1,0,0,0,1,57.51921641791045,3853.7875
0,0.0,0,0.0,20,655.0416667,0.0,0.023928571,0.0,0.0,1,1,4,2,0,0,1,0,0,0,0,0,0,0,0,0,1,31.192460319047616,655.0416667
0,0.0,0,0.0,23,462.2678571,0.0,0.004347826,0.0,0.0,1,1,1,10,1,0,0,0,0,0,0,0,1,0,0,0,1,19.2611607125,462.2678571
7,97.33333333,2,447.5,16,967.625,0.0,0.012727273,0.0,0.0,1,1,8,2,0,0,1,0,0,0,0,0,0,0,0,0,1,58.171474358846154,1512.45833333
0,0.0,0,0.0,5,219.0,0.0,0.04,0.0,0.0,1,8,7,6,0,0,0,0,0,0,0,0,1,0,0,0,1,36.5,219.0
2,38.5,0,0.0,28,770.3095238,0.026666667,0.035396825,0.0,0.0,1,1,1,3,0,0,0,0,0,0,0,0,1,0,0,0,1,26.0906298,808.8095238
6,539.5,0,0.0,11,602.5833333,0.008888889,0.02,0.0,0.0,3,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,63.449074072222224,1142.0833333
0,0.0,0,0.0,28,475.025,0.0,0.000446429,0.0,0.0,1,1,6,10,0,0,0,0,0,0,0,0,1,0,0,0,0,16.3801724137931,475.025
3,21.0,0,0.0,19,750.2083333,0.0,0.019047619,60.51988521,0.0,2,2,2,3,0,1,0,0,0,0,0,0,1,0,0,0,1,33.5307971,771.2083333
0,0.0,0,0.0,36,5300.291667,0.0,0.005714286,0.0,0.0,2,4,6,2,0,0,0,0,0,0,0,0,1,0,0,0,1,143.25112613513514,5300.291667
9,188.5322344,3,197.4166667,76,1758.912393,0.004901961,0.016913178,22.86584543,0.0,3,2,2,6,0,0,1,0,0,0,0,0,0,0,0,0,1,24.099565102247194,2144.8612941
5,179.5,1,43.5,12,482.75,0.0,0.007692308,0.0,0.0,2,2,4,2,0,0,1,0,0,0,0,0,0,0,0,0,1,37.14473684210526,705.75
0,0.0,0,0.0,5,147.5,0.0,0.04,0.0,0.0,2,2,2,8,0,0,1,0,0,0,0,0,0,0,0,0,1,24.583333333333332,147.5
0,0.0,0,0.0,12,279.547619,0.0,0.019047619,0.0,0.0,3,2,1,3,0,0,0,0,0,0,0,0,1,0,0,0,1,21.503663,279.547619
4,64.66666667,0,0.0,38,1445.666667,0.0,0.005263158,52.11335786,0.0,2,2,1,2,0,1,0,0,0,0,0,0,1,0,0,0,0,35.124031015581394,1510.33333367
4,77.66666667,0,0.0,8,159.75,0.016666667,0.038888889,0.0,0.0,3,2,3,2,0,1,0,0,0,0,0,0,1,0,0,0,1,18.26282051307692,237.41666666999998
1,11.0,0,0.0,23,835.5833333,0.009090909,0.022727273,0.0,0.0,2,2,1,10,1,0,0,0,0,0,0,0,1,0,0,0,1,33.863333332,846.5833333
0,0.0,0,0.0,5,99.5,0.0,0.04,0.0,0.0,1,1,4,2,0,0,0,0,0,0,0,0,1,0,0,0,1,16.583333333333332,99.5
0,0.0,0,0.0,5,720.5,0.16,0.18,0.0,0.0,3,2,2,13,0,0,0,0,0,0,0,0,1,0,0,0,1,120.08333333333333,720.5
2,36.5,0,0.0,32,770.375,0.0,0.01372549,0.0,0.0,2,2,3,2,0,0,1,0,0,0,0,0,0,0,0,0,1,23.053571428571427,806.875
1,43.5,3,230.1666667,93,3773.715179,0.004123711,0.018162523,17.77043431,0.0,2,2,1,2,0,1,0,0,0,0,0,0,1,0,0,0,1,41.29981475204082,4047.3818456999998
2,33.0,0,0.0,91,2023.75,0.004731183,0.018752216,0.0,0.0,2,2,3,3,0,0,0,0,0,0,0,0,1,0,0,0,1,21.88031914893617,2056.75
0,0.0,0,0.0,0,0.0,0.2,0.2,0.0,0.0,1,1,9,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0,0.0
7,286.8333333,0,0.0,49,1493.695238,0.005390836,0.015750591,0.0,0.0,3,2,3,10,1,0,1,0,0,0,0,0,0,0,0,0,1,31.237343356140354,1780.5285713
5,56.6,0,0.0,55,1058.338095,0.0,0.007142857,37.21183634,0.0,2,2,1,3,0,1,0,0,0,0,0,0,1,0,0,0,1,18.27767368852459,1114.938095
0,0.0,0,0.0,5,60.0,0.0,0.053333333,0.0,0.0,2,2,1,20,0,0,1,0,0,0,0,0,0,0,0,0,1,10.0,60.0
3,82.5,1,56.5,54,2295.0,0.007272727,0.014545455,0.0,0.0,1,1,1,10,1,0,1,0,0,0,0,0,0,0,0,0,1,41.25423728813559,2434.0
0,0.0,0,0.0,9,198.1333333,0.0,0.053333333,0.0,0.0,1,1,9,2,0,0,0,0,0,0,0,0,1,0,0,0,1,19.81333333,198.1333333
0,0.0,0,0.0,35,729.2916667,0.0,0.009387755,0.0,0.0,2,2,3,2,0,0,1,0,0,0,0,0,0,0,0,0,1,20.258101852777777,729.2916667
4,49.5,0,0.0,4,180.5,0.028571429,0.028571429,0.0,0.0,3,2,6,10,0,0,1,0,0,0,0,0,0,0,0,0,1,25.555555555555557,230.0
0,0.0,0,0.0,38,1185.986275,0.0,0.009501385,0.0,0.0,1,1,4,3,0,0,0,0,0,0,0,0,1,0,0,0,1,30.409904487179485,1185.986275
0,0.0,0,0.0,70,1473.701515,0.008695652,0.032370528,0.0,0.0,1,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,1,20.756359366197184,1473.701515
1,43.5,0,0.0,25,1055.583333,0.007407407,0.022839506,0.0,0.0,1,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,1,40.70679011111111,1099.083333
0,0.0,0,0.0,29,1211.166667,0.0,0.006896552,0.0,0.0,2,2,4,2,0,1,0,0,0,0,0,0,1,0,0,0,0,40.37222223333333,1211.166667
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,2,2,1,13,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0
0,0.0,0,0.0,6,82.5,0.0,0.033333333,0.0,0.0,2,2,1,2,0,0,1,0,0,0,0,0,0,0,0,0,1,11.785714285714286,82.5
11,524.75,3,258.625,197,6309.427034,0.006113821,0.011878229,3.364060957,0.0,2,10,1,2,0,1,0,0,0,0,0,0,1,0,0,0,1,33.45661336792453,7092.802034
0,0.0,0,0.0,8,163.5,0.1,0.125,0.0,0.0,3,2,1,10,0,0,0,0,0,0,0,0,1,0,0,0,1,18.166666666666668,163.5
1,26.5,0,0.0,71,1260.441758,0.001449275,0.008792271,3.74015068,0.0,2,2,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,17.62933915068493,1286.941758
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,3,2,4,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0
1,23.0,0,0.0,16,281.75,0.0,0.014285714,0.0,0.0,8,2,1,2,0,0,0,0,0,0,0,0,1,0,0,0,1,16.930555555555557,304.75
5,3398.75,6,2549.375,449,63973.52223,0.000764406,0.02770134,0.0,0.0,2,2,1,2,0,0,1,0,0,0,0,0,0,0,0,0,1,151.67385516268982,69921.64723
0,0.0,0,0.0,15,372.0833333,0.0,0.04,0.0,0.0,2,2,1,2,1,0,0,0,0,0,0,0,1,0,0,0,0,23.25520833125,372.0833333
3,65.92857143,0,0.0,17,557.6869048,0.0,0.009803922,25.27760515,0.0,2,2,2,2,0,1,1,0,0,0,0,0,0,0,0,0,1,29.695975058571427,623.61547623
0,0.0,0,0.0,3,0.0,0.2,0.2,0.0,0.0,3,2,6,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0
0,0.0,0,0.0,11,170.5,0.0,0.018181818,0.0,0.0,1,8,1,11,1,0,0,0,0,0,0,0,1,0,0,0,1,14.208333333333334,170.5
3,15.0,0,0.0,102,4021.172222,0.0,0.01,0.0,0.0,2,2,1,2,1,0,0,0,0,0,0,0,1,0,0,0,1,38.07709643396227,4036.172222
0,0.0,0,0.0,5,81.08333333,0.04,0.05,0.0,0.0,3,2,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,13.513888888333334,81.08333333
2,83.0,0,0.0,15,630.0,0.0,0.003333333,42.23025869,0.0,4,1,3,1,1,1,1,0,0,0,0,0,0,0,0,0,1,39.611111111111114,713.0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,1,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0
1,12.0,0,0.0,63,2138.383333,0.0,0.012282691,0.0,0.0,2,2,7,1,0,0,1,0,0,0,0,0,0,0,0,0,1,33.08282050769231,2150.383333
0,0.0,0,0.0,143,4977.850893,0.008732394,0.038977353,0.0,0.0,2,2,3,1,0,0,0,0,0,0,0,0,1,0,0,0,1,34.56840897916666,4977.850893
0,0.0,0,0.0,26,1312.333333,0.036538462,0.054230769,0.0,0.0,3,2,1,13,0,0,0,0,0,0,0,0,1,0,0,0,1,48.604938259259264,1312.333333
0,0.0,0,0.0,3,61.75,0.0,0.066666667,0.0,0.0,2,10,1,3,0,0,0,0,0,0,0,0,1,0,0,0,1,15.4375,61.75
0,0.0,0,0.0,14,1131.208333,0.0,0.015384615,94.19490268,0.0,3,2,3,11,1,1,0,0,0,0,0,0,1,0,0,0,1,75.41388886666667,1131.208333
0,0.0,0,0.0,2,17.0,0.0,0.1,0.0,0.0,2,2,1,10,0,0,1,0,0,0,0,0,0,0,0,0,1,5.666666666666667,17.0
0,0.0,0,0.0,2,57.5,0.0,0.1,0.0,0.0,1,1,4,2,0,0,1,0,0,0,0,0,0,0,0,0,1,19.166666666666668,57.5
4,67.5,0,0.0,25,475.65,0.014285714,0.042857143,0.0,0.0,1,1,3,3,0,0,0,0,0,0,0,0,1,0,0,0,1,18.105,543.15
4,75.75,0,0.0,71,3534.298611,0.00890411,0.023832104,0.0,0.0,2,2,1,2,0,0,0,0,0,0,0,0,1,0,0,0,1,47.500639618421054,3610.048611
0,0.0,0,0.0,18,1093.083333,0.011111111,0.011481481,0.0,0.0,3,2,3,1,0,0,0,0,0,0,0,0,1,0,0,0,1,57.530701736842104,1093.083333
0,0.0,0,0.0,10,516.75,0.02,0.08,0.0,0.0,4,2,3,1,0,0,1,0,0,0,0,0,0,0,0,0,1,46.97727272727273,516.75
2,90.17857143,2,88.5,19,1214.307692,0.022727273,0.031677489,15.52703405,0.0,1,1,4,2,0,1,0,0,0,0,0,0,1,0,0,0,1,58.041094309583336,1392.98626343
3,123.5,1,0.0,22,759.5833333,0.0,0.0096,46.6785275,0.0,1,1,3,2,0,1,0,0,0,0,0,0,1,0,0,0,1,32.70679012222222,883.0833333
8,825.0,1,55.5,148,8629.783691,0.0095,0.019155126,1.60801626,0.0,1,1,2,2,0,0,0,0,0,0,0,0,1,0,0,0,1,60.19166893037975,9510.283691
8,935.1,1,21.0,172,10524.35936,0.005046115,0.01576463,2.924161864,0.0,3,2,1,3,0,1,0,0,0,0,0,0,1,0,0,0,1,63.07944703296704,11480.45936
2,1145.25,3,91.30357143,46,2756.19246,0.0,0.01765792,0.0,0.0,3,2,1,2,1,0,0,0,0,0,0,0,1,0,0,0,1,76.7835775275,3992.74603143
1,35.75,0,0.0,7,1173.0,0.0,0.028571429,76.7809411,0.0,2,4,9,2,0,0,0,0,0,0,0,0,1,0,0,0,1,134.30555555555554,1208.75
6,65.0,0,0.0,4,40.0,0.0,0.014285714,0.0,0.0,2,2,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,9.545454545454545,105.0
2,50.5,0,0.0,29,2147.375,0.0,0.006896552,0.0,0.0,2,2,7,2,0,0,1,0,0,0,0,0,0,0,0,0,0,68.68359375,2197.875
0,0.0,0,0.0,20,1175.488095,0.0,0.021052632,0.0,0.0,3,2,3,13,0,0,1,0,0,0,0,0,0,0,0,0,1,55.97562357142857,1175.488095
0,0.0,0,0.0,5,404.5,0.0,0.05,0.0,0.0,2,2,1,13,0,0,0,0,0,0,0,0,1,0,0,0,1,67.41666666666667,404.5
0,0.0,0,0.0,2,264.75,0.0,0.1,0.0,0.0,1,1,9,3,0,0,0,0,0,0,0,0,1,0,0,0,1,88.25,264.75
7,169.5,0,0.0,50,1557.916667,0.003773585,0.013207547,0.0,0.0,1,1,3,2,0,0,1,0,0,0,0,0,0,0,0,0,1,29.78304598275862,1727.416667
1,49.5,0,0.0,14,207.5416667,0.0,0.015384615,0.0,0.0,2,4,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,16.06510416875,257.0416667
0,0.0,0,0.0,8,135.25,0.0,0.05,0.0,0.0,2,2,9,1,0,0,0,0,0,0,0,0,1,0,0,0,1,15.027777777777779,135.25
0,0.0,0,0.0,8,493.75,0.0,0.05,0.0,0.0,2,2,4,20,0,0,0,0,0,0,0,0,1,0,0,1,0,54.861111111111114,493.75
2,256.5,0,0.0,10,117.25,0.110714286,0.130952381,0.0,0.0,2,2,7,11,1,1,0,0,0,0,0,0,1,0,0,0,1,28.75,373.75
1,19.0,0,0.0,10,349.8333333,0.0,0.00625,0.0,0.0,3,2,8,8,0,0,1,0,0,0,0,0,0,0,0,0,0,30.736111108333333,368.8333333
0,0.0,0,0.0,35,1579.333333,0.005714286,0.02,0.0,0.0,2,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,43.870370361111114,1579.333333
0,0.0,1,6.0,71,1375.264286,0.005633803,0.017425336,0.0,0.0,2,2,3,2,0,1,1,0,0,0,0,0,0,0,0,0,0,18.921428575342468,1381.264286
4,141.5,0,0.0,3,59.5,0.0,0.025,0.0,0.0,1,1,2,8,0,0,1,0,0,0,0,0,0,0,0,0,0,25.125,201.0
1,90.0,0,0.0,37,592.8375,0.009817814,0.051919272,0.0,0.0,2,2,1,11,0,0,0,0,0,0,0,0,1,0,0,0,1,17.508653846153845,682.8375
0,0.0,0,0.0,11,499.0,0.0,0.018181818,0.0,0.0,4,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,1,41.583333333333336,499.0
2,28.0,0,0.0,27,434.5,0.0,0.006896552,0.0,0.0,8,2,7,2,0,1,0,0,0,0,0,0,1,0,0,0,0,15.416666666666666,462.5
0,0.0,0,0.0,23,1375.916667,0.039130435,0.093478261,0.0,0.0,3,2,8,13,0,0,0,0,0,0,0,0,1,0,0,0,1,57.329861125,1375.916667
0,0.0,0,0.0,7,87.0,0.0,0.028571429,0.0,0.0,8,13,9,20,0,0,1,0,0,0,0,0,0,0,0,1,0,10.875,87.0
5,150.0,0,0.0,135,4966.520661,0.003649635,0.011277952,0.0,0.0,1,1,2,10,1,0,0,0,0,0,0,0,1,0,0,0,1,36.28738057446808,5116.520661
6,416.0,2,121.0,94,2881.684524,0.006122449,0.025340136,0.0,0.0,3,2,2,13,0,0,0,0,0,0,0,0,1,0,0,0,1,33.19111188349515,3418.684524
1,20.0,0,0.0,21,442.0,0.008695652,0.020289855,42.28127491,0.0,2,2,1,13,0,0,0,0,0,0,0,0,1,0,0,0,1,20.08695652173913,462.0
10,247.15,3,788.0,111,2556.373335,0.000423729,0.00814597,2.514977953,0.0,2,2,1,3,0,0,0,0,0,0,0,0,1,0,0,0,1,28.73218668,3591.5233350000003
9,333.8674242,4,121.625,29,1406.917424,0.017567568,0.021302211,20.74810067,0.0,3,2,6,1,0,0,0,0,0,0,0,0,1,0,0,0,1,43.31185693488372,1862.4098482
0,0.0,0,0.0,26,955.375,0.0,0.008333333,0.0,0.0,2,2,7,2,1,0,1,0,0,0,0,0,0,0,0,0,0,35.38425925925926,955.375
9,192.9204545,2,114.5,60,1394.236526,0.0,0.003030303,63.64653548,0.0,2,2,7,2,0,1,1,0,0,0,0,0,0,0,0,0,1,23.634124729166665,1701.6569805
0,0.0,0,0.0,22,704.0,0.0,0.004761905,0.0,0.0,2,2,2,2,0,0,0,0,0,0,0,0,1,0,0,0,1,30.608695652173914,704.0
0,0.0,0,0.0,7,197.0,0.028571429,0.042857143,0.0,0.0,3,2,9,2,0,0,1,0,0,0,0,0,0,0,0,0,1,24.625,197.0
12,171.2916667,2,55.5,213,7443.407447,0.003958333,0.014633794,0.0,0.0,2,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,33.64122418289473,7670.1991136999995
0,0.0,0,0.0,10,455.0,0.0,0.022222222,25.7526389,0.0,1,1,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,41.36363636363637,455.0
1,0.0,2,57.5,63,1980.238095,0.0,0.015025253,0.0,0.0,3,2,1,2,1,0,0,0,0,0,0,0,1,0,0,0,0,30.41400141791045,2037.738095
5,46.5,0,0.0,3,26.0,0.0,0.028571429,0.0,0.0,2,2,1,2,0,1,0,0,0,0,0,0,1,0,0,0,1,8.055555555555555,72.5
1,81.0,0,0.0,15,914.5,0.0,0.014285714,56.5802171,0.0,2,2,2,11,1,1,0,0,0,0,0,0,1,0,0,0,1,58.55882352941177,995.5
0,0.0,0,0.0,20,804.25,0.015,0.028333333,0.0,0.0,3,2,8,1,0,0,0,0,0,0,0,0,1,0,0,0,1,38.29761904761905,804.25
4,49.85714286,0,0.0,94,4804.834524,0.008843537,0.023561816,0.0,0.0,2,2,1,2,0,1,0,0,0,0,0,0,1,0,0,0,1,49.03728956424242,4854.69166686
0,0.0,0,0.0,14,536.0,0.0,0.01025641,0.0,0.0,1,1,3,10,0,0,1,0,0,0,0,0,0,0,0,0,1,35.733333333333334,536.0
0,0.0,0,0.0,3,0.0,0.2,0.2,0.0,0.0,1,1,4,10,1,0,0,0,0,0,0,0,1,0,0,0,1,0.0,0.0
2,41.75,2,30.0,25,596.075,0.001538462,0.02014652,0.0,0.0,2,2,3,1,0,0,0,0,0,0,0,0,1,0,0,0,1,22.260833333333334,667.825
0,0.0,0,0.0,28,2076.966667,0.003846154,0.017948718,0.0,0.0,2,2,8,2,0,0,1,0,0,0,0,0,0,0,0,0,1,71.61954024137931,2076.966667
2,126.75,0,0.0,22,2281.583333,0.02969697,0.043686869,0.0,0.0,3,2,2,3,0,0,1,0,0,0,0,0,0,0,0,0,1,96.33333332000001,2408.333333
1,2.0,0,0.0,143,5149.434919,0.004195804,0.014489415,0.0,0.0,2,2,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,35.5271373724138,5151.434919
0,0.0,1,41.5,98,2400.037843,0.000183655,0.011646771,0.0,0.0,2,2,1,2,0,1,0,0,0,0,0,0,1,0,0,0,1,24.41537843,2441.537843
2,67.0,0,0.0,10,234.6384615,0.054545455,0.064935065,0.0,0.0,3,2,3,13,1,0,0,0,0,0,0,0,1,0,0,0,1,23.202958576923077,301.6384615
0,0.0,0,0.0,21,947.3928571,0.01,0.033333333,0.0,0.0,1,1,1,10,1,0,1,0,0,0,0,0,0,0,0,0,1,43.06331168636364,947.3928571
0,0.0,0,0.0,5,186.5,0.0,0.04,0.0,0.0,2,2,1,2,0,0,0,0,0,0,0,0,1,0,0,0,1,31.083333333333332,186.5
0,0.0,1,62.5,67,2876.441667,0.015196078,0.027326203,0.0,0.0,2,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,42.593357492753626,2938.941667
0,0.0,0,0.0,10,478.5,0.0,0.02,0.0,0.0,4,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,43.5,478.5
3,29.75,0,0.0,12,398.9803922,0.0,0.005555556,50.51764193,0.0,2,2,2,2,0,1,0,0,0,0,0,0,1,0,0,0,0,26.7956495125,428.7303922
4,122.25,0,0.0,45,2007.522619,0.013043478,0.018657031,0.0,0.0,1,1,4,2,0,0,0,0,0,0,0,0,1,0,0,0,1,42.595452380000005,2129.7726190000003
7,60.29166667,0,0.0,8,108.5,0.013333333,0.048666667,0.0,0.0,2,2,2,6,0,0,1,0,0,0,0,0,0,0,0,0,1,10.549479166874999,168.79166666999998
0,0.0,0,0.0,9,246.5,0.125925926,0.138888889,0.0,0.0,1,1,3,1,0,0,0,0,0,0,0,0,1,0,0,0,1,24.65,246.5
7,131.8333333,0,0.0,63,2074.611111,0.010793651,0.02000962,0.0,0.0,3,2,3,10,0,0,1,0,0,0,0,0,0,0,0,0,1,31.07668231408451,2206.4444443
0,0.0,0,0.0,6,291.0,0.0,0.033333333,0.0,0.0,2,6,7,1,0,0,0,0,0,0,0,0,1,0,0,0,1,41.57142857142857,291.0
1,4.0,4,123.3333333,79,2387.139881,0.028733963,0.046198341,0.0,0.0,3,2,1,13,1,0,0,0,0,0,0,0,1,0,0,0,1,29.582037815294118,2514.4732143
1,56.5,0,0.0,16,541.875,0.0,0.0125,15.14864831,0.0,2,4,9,8,0,1,0,0,0,0,0,0,1,0,0,0,0,33.24305555555556,598.375
0,0.0,0,0.0,5,187.5,0.0,0.04,0.0,0.0,2,5,8,2,1,0,1,0,0,0,0,0,0,0,0,0,1,31.25,187.5
0,0.0,0,0.0,28,341.4583333,0.0,0.007407407,0.0,0.0,2,4,3,10,0,0,1,0,0,0,0,0,0,0,0,0,0,11.774425286206895,341.4583333
0,0.0,0,0.0,12,173.5,0.0,0.008333333,0.0,0.0,2,2,2,2,0,0,1,0,0,0,0,0,0,0,0,0,1,13.346153846153847,173.5
2,84.0,0,0.0,30,597.6330532,0.006666667,0.005925926,0.0,0.0,1,8,1,11,1,0,0,0,0,0,0,0,1,0,0,0,1,20.655547066666664,681.6330532
0,0.0,0,0.0,4,69.0,0.0,0.05,0.0,0.0,3,2,1,3,0,0,0,0,0,0,0,0,1,0,0,0,1,13.8,69.0
3,548.5,0,0.0,9,117.0,0.0,0.016666667,0.0,0.0,2,4,1,2,1,0,0,0,0,0,0,0,1,0,0,0,1,51.19230769230769,665.5
0,0.0,0,0.0,10,294.75,0.0,0.03,0.0,0.0,1,1,3,8,0,0,1,0,0,0,0,0,0,0,0,0,0,26.795454545454547,294.75
3,19.25,0,0.0,8,713.5833333,0.0,0.046969697,0.0,0.0,3,2,1,10,1,0,0,0,0,0,0,0,1,0,0,0,1,61.06944444166667,732.8333333
